   z        r        Bz       Br       Btot
 113.000  131.000  0.00176  0.00933  0.00949
 114.000  131.000  0.00182  0.00924  0.00941
 115.000  131.000  0.00188  0.00914  0.00933
 116.000  131.000  0.00193  0.00905  0.00925
 117.000  131.000  0.00199  0.00896  0.00917
 118.000  131.000  0.00204  0.00886  0.00909
 119.000  131.000  0.00209  0.00877  0.00902
 120.000  131.000  0.00214  0.00868  0.00894
 121.000  131.000  0.00219  0.00858  0.00886
 122.000  131.000  0.00223  0.00849  0.00878
 123.000  131.000  0.00227  0.00840  0.00870
 124.000  131.000  0.00232  0.00831  0.00863
 125.000  131.000  0.00235  0.00822  0.00855
 126.000  131.000  0.00239  0.00813  0.00847
 127.000  131.000  0.00243  0.00804  0.00840
 128.000  131.000  0.00246  0.00795  0.00832
 129.000  131.000  0.00250  0.00786  0.00825
 130.000  131.000  0.00253  0.00777  0.00817
 131.000  131.000  0.00256  0.00768  0.00810
 132.000  131.000  0.00259  0.00759  0.00802
 133.000  131.000  0.00261  0.00751  0.00795
 134.000  131.000  0.00264  0.00742  0.00788
 135.000  131.000  0.00266  0.00733  0.00780
 136.000  131.000  0.00269  0.00725  0.00773
 137.000  131.000  0.00271  0.00716  0.00766
 138.000  131.000  0.00273  0.00708  0.00759
 139.000  131.000  0.00275  0.00700  0.00752
 140.000  131.000  0.00277  0.00691  0.00745
 141.000  131.000  0.00279  0.00683  0.00738
 142.000  131.000  0.00280  0.00675  0.00731
 143.000  131.000  0.00282  0.00667  0.00724
 144.000  131.000  0.00283  0.00659  0.00717
 145.000  131.000  0.00284  0.00651  0.00710
 146.000  131.000  0.00285  0.00643  0.00704
 147.000  131.000  0.00287  0.00636  0.00697
 148.000  131.000  0.00288  0.00628  0.00691
 149.000  131.000  0.00288  0.00620  0.00684
 150.000  131.000  0.00289  0.00613  0.00678
 151.000  131.000  0.00290  0.00605  0.00671
 152.000  131.000  0.00291  0.00598  0.00665
 153.000  131.000  0.00291  0.00590  0.00658
 154.000  131.000  0.00292  0.00583  0.00652
 155.000  131.000  0.00292  0.00576  0.00646
 156.000  131.000  0.00292  0.00569  0.00640
 157.000  131.000  0.00293  0.00562  0.00634
 158.000  131.000  0.00293  0.00555  0.00628
 159.000  131.000  0.00293  0.00548  0.00622
 160.000  131.000  0.00293  0.00541  0.00616
 161.000  131.000  0.00293  0.00535  0.00610
 162.000  131.000  0.00293  0.00528  0.00604
 163.000  131.000  0.00293  0.00522  0.00598
 164.000  131.000  0.00293  0.00515  0.00592
 165.000  131.000  0.00292  0.00509  0.00587
 166.000  131.000  0.00292  0.00502  0.00581
 167.000  131.000  0.00292  0.00496  0.00575
 168.000  131.000  0.00291  0.00490  0.00570
 169.000  131.000  0.00291  0.00484  0.00564
 170.000  131.000  0.00291  0.00478  0.00559
 171.000  131.000  0.00290  0.00472  0.00554
 172.000  131.000  0.00289  0.00466  0.00548
 173.000  131.000  0.00289  0.00460  0.00543
 174.000  131.000  0.00288  0.00454  0.00538
 175.000  131.000  0.00287  0.00449  0.00533
 176.000  131.000  0.00287  0.00443  0.00528
 177.000  131.000  0.00286  0.00437  0.00523
 178.000  131.000  0.00285  0.00432  0.00518
 179.000  131.000  0.00284  0.00426  0.00513
 180.000  131.000  0.00284  0.00421  0.00508
 181.000  131.000  0.00283  0.00416  0.00503
 182.000  131.000  0.00282  0.00411  0.00498
 183.000  131.000  0.00281  0.00406  0.00493
 184.000  131.000  0.00280  0.00400  0.00489
 185.000  131.000  0.00279  0.00395  0.00484
 186.000  131.000  0.00278  0.00390  0.00479
 187.000  131.000  0.00277  0.00386  0.00475
 188.000  131.000  0.00276  0.00381  0.00470
 189.000  131.000  0.00275  0.00376  0.00466
 190.000  131.000  0.00274  0.00371  0.00461
 191.000  131.000  0.00273  0.00367  0.00457
 192.000  131.000  0.00271  0.00362  0.00453
 193.000  131.000  0.00270  0.00358  0.00448
 194.000  131.000  0.00269  0.00353  0.00444
 195.000  131.000  0.00268  0.00349  0.00440
 196.000  131.000  0.00267  0.00344  0.00436
 197.000  131.000  0.00266  0.00340  0.00431
 198.000  131.000  0.00264  0.00336  0.00427
 199.000  131.000  0.00263  0.00332  0.00423
 200.000  131.000  0.00262  0.00328  0.00419
   0.000  132.000 -0.01412  0.00000  0.01412
   1.000  132.000 -0.01411  0.00032  0.01412
   2.000  132.000 -0.01410  0.00064  0.01412
   3.000  132.000 -0.01409  0.00096  0.01412
   4.000  132.000 -0.01406  0.00128  0.01412
   5.000  132.000 -0.01403  0.00159  0.01412
   6.000  132.000 -0.01399  0.00191  0.01412
   7.000  132.000 -0.01394  0.00222  0.01412
   8.000  132.000 -0.01389  0.00254  0.01412
   9.000  132.000 -0.01383  0.00285  0.01412
  10.000  132.000 -0.01376  0.00315  0.01412
  11.000  132.000 -0.01369  0.00346  0.01412
  12.000  132.000 -0.01361  0.00376  0.01412
  13.000  132.000 -0.01352  0.00406  0.01412
  14.000  132.000 -0.01343  0.00436  0.01411
  15.000  132.000 -0.01333  0.00465  0.01411
  16.000  132.000 -0.01322  0.00494  0.01411
  17.000  132.000 -0.01311  0.00522  0.01411
  18.000  132.000 -0.01299  0.00550  0.01411
  19.000  132.000 -0.01287  0.00578  0.01411
  20.000  132.000 -0.01274  0.00605  0.01410
  21.000  132.000 -0.01260  0.00632  0.01410
  22.000  132.000 -0.01246  0.00658  0.01409
  23.000  132.000 -0.01232  0.00684  0.01409
  24.000  132.000 -0.01217  0.00709  0.01408
  25.000  132.000 -0.01202  0.00733  0.01408
  26.000  132.000 -0.01186  0.00757  0.01407
  27.000  132.000 -0.01169  0.00781  0.01406
  28.000  132.000 -0.01153  0.00804  0.01405
  29.000  132.000 -0.01136  0.00826  0.01404
  30.000  132.000 -0.01118  0.00848  0.01403
  31.000  132.000 -0.01100  0.00869  0.01402
  32.000  132.000 -0.01082  0.00889  0.01401
  33.000  132.000 -0.01064  0.00909  0.01399
  34.000  132.000 -0.01045  0.00928  0.01398
  35.000  132.000 -0.01026  0.00947  0.01396
  36.000  132.000 -0.01007  0.00965  0.01395
  37.000  132.000 -0.00987  0.00982  0.01393
  38.000  132.000 -0.00968  0.00999  0.01391
  39.000  132.000 -0.00948  0.01015  0.01389
  40.000  132.000 -0.00928  0.01030  0.01386
  41.000  132.000 -0.00908  0.01045  0.01384
  42.000  132.000 -0.00887  0.01059  0.01382
  43.000  132.000 -0.00867  0.01072  0.01379
  44.000  132.000 -0.00847  0.01085  0.01376
  45.000  132.000 -0.00826  0.01097  0.01373
  46.000  132.000 -0.00805  0.01109  0.01370
  47.000  132.000 -0.00785  0.01119  0.01367
  48.000  132.000 -0.00764  0.01130  0.01364
  49.000  132.000 -0.00743  0.01139  0.01360
  50.000  132.000 -0.00723  0.01148  0.01357
  51.000  132.000 -0.00702  0.01156  0.01353
  52.000  132.000 -0.00682  0.01164  0.01349
  53.000  132.000 -0.00661  0.01171  0.01345
  54.000  132.000 -0.00641  0.01178  0.01341
  55.000  132.000 -0.00620  0.01184  0.01337
  56.000  132.000 -0.00600  0.01189  0.01332
  57.000  132.000 -0.00580  0.01194  0.01328
  58.000  132.000 -0.00560  0.01198  0.01323
  59.000  132.000 -0.00540  0.01202  0.01318
  60.000  132.000 -0.00521  0.01205  0.01313
  61.000  132.000 -0.00501  0.01208  0.01308
  62.000  132.000 -0.00482  0.01210  0.01303
  63.000  132.000 -0.00463  0.01212  0.01297
  64.000  132.000 -0.00444  0.01213  0.01292
  65.000  132.000 -0.00425  0.01214  0.01286
  66.000  132.000 -0.00406  0.01214  0.01281
  67.000  132.000 -0.00388  0.01214  0.01275
  68.000  132.000 -0.00370  0.01214  0.01269
  69.000  132.000 -0.00352  0.01213  0.01263
  70.000  132.000 -0.00335  0.01211  0.01257
  71.000  132.000 -0.00317  0.01209  0.01250
  72.000  132.000 -0.00300  0.01207  0.01244
  73.000  132.000 -0.00283  0.01205  0.01237
  74.000  132.000 -0.00267  0.01202  0.01231
  75.000  132.000 -0.00250  0.01198  0.01224
  76.000  132.000 -0.00234  0.01195  0.01217
  77.000  132.000 -0.00219  0.01191  0.01211
  78.000  132.000 -0.00203  0.01186  0.01204
  79.000  132.000 -0.00188  0.01182  0.01197
  80.000  132.000 -0.00173  0.01177  0.01190
  81.000  132.000 -0.00158  0.01172  0.01182
  82.000  132.000 -0.00144  0.01166  0.01175
  83.000  132.000 -0.00130  0.01161  0.01168
  84.000  132.000 -0.00116  0.01155  0.01161
  85.000  132.000 -0.00102  0.01149  0.01153
  86.000  132.000 -0.00089  0.01142  0.01146
  87.000  132.000 -0.00076  0.01136  0.01138
  88.000  132.000 -0.00064  0.01129  0.01131
  89.000  132.000 -0.00051  0.01122  0.01123
  90.000  132.000 -0.00039  0.01115  0.01115
  91.000  132.000 -0.00027  0.01107  0.01108
  92.000  132.000 -0.00016  0.01100  0.01100
  93.000  132.000 -0.00004  0.01092  0.01092
  94.000  132.000  0.00007  0.01084  0.01085
  95.000  132.000  0.00017  0.01077  0.01077
  96.000  132.000  0.00028  0.01069  0.01069
  97.000  132.000  0.00038  0.01060  0.01061
  98.000  132.000  0.00048  0.01052  0.01053
  99.000  132.000  0.00057  0.01044  0.01045
 100.000  132.000  0.00067  0.01035  0.01037
 101.000  132.000  0.00076  0.01027  0.01029
 102.000  132.000  0.00085  0.01018  0.01022
 103.000  132.000  0.00093  0.01009  0.01014
 104.000  132.000  0.00102  0.01001  0.01006
 105.000  132.000  0.00110  0.00992  0.00998
 106.000  132.000  0.00118  0.00983  0.00990
 107.000  132.000  0.00125  0.00974  0.00982
 108.000  132.000  0.00133  0.00965  0.00974
 109.000  132.000  0.00140  0.00956  0.00966
 110.000  132.000  0.00147  0.00947  0.00958
 111.000  132.000  0.00154  0.00938  0.00950
 112.000  132.000  0.00160  0.00929  0.00943
 113.000  132.000  0.00166  0.00920  0.00935
 114.000  132.000  0.00173  0.00911  0.00927
 115.000  132.000  0.00178  0.00902  0.00919
 116.000  132.000  0.00184  0.00893  0.00911
 117.000  132.000  0.00190  0.00884  0.00904
 118.000  132.000  0.00195  0.00874  0.00896
 119.000  132.000  0.00200  0.00865  0.00888
 120.000  132.000  0.00205  0.00856  0.00881
 121.000  132.000  0.00209  0.00847  0.00873
 122.000  132.000  0.00214  0.00838  0.00865
 123.000  132.000  0.00218  0.00829  0.00858
 124.000  132.000  0.00222  0.00821  0.00850
 125.000  132.000  0.00226  0.00812  0.00843
 126.000  132.000  0.00230  0.00803  0.00835
 127.000  132.000  0.00234  0.00794  0.00828
 128.000  132.000  0.00238  0.00785  0.00820
 129.000  132.000  0.00241  0.00777  0.00813
 130.000  132.000  0.00244  0.00768  0.00806
 131.000  132.000  0.00247  0.00759  0.00799
 132.000  132.000  0.00250  0.00751  0.00791
 133.000  132.000  0.00253  0.00742  0.00784
 134.000  132.000  0.00256  0.00734  0.00777
 135.000  132.000  0.00258  0.00725  0.00770
 136.000  132.000  0.00260  0.00717  0.00763
 137.000  132.000  0.00263  0.00709  0.00756
 138.000  132.000  0.00265  0.00701  0.00749
 139.000  132.000  0.00267  0.00692  0.00742
 140.000  132.000  0.00269  0.00684  0.00735
 141.000  132.000  0.00270  0.00676  0.00728
 142.000  132.000  0.00272  0.00668  0.00722
 143.000  132.000  0.00274  0.00660  0.00715
 144.000  132.000  0.00275  0.00653  0.00708
 145.000  132.000  0.00276  0.00645  0.00702
 146.000  132.000  0.00278  0.00637  0.00695
 147.000  132.000  0.00279  0.00630  0.00689
 148.000  132.000  0.00280  0.00622  0.00682
 149.000  132.000  0.00281  0.00615  0.00676
 150.000  132.000  0.00282  0.00607  0.00669
 151.000  132.000  0.00283  0.00600  0.00663
 152.000  132.000  0.00283  0.00593  0.00657
 153.000  132.000  0.00284  0.00585  0.00651
 154.000  132.000  0.00285  0.00578  0.00645
 155.000  132.000  0.00285  0.00571  0.00638
 156.000  132.000  0.00285  0.00564  0.00632
 157.000  132.000  0.00286  0.00557  0.00626
 158.000  132.000  0.00286  0.00551  0.00620
 159.000  132.000  0.00286  0.00544  0.00615
 160.000  132.000  0.00286  0.00537  0.00609
 161.000  132.000  0.00286  0.00531  0.00603
 162.000  132.000  0.00286  0.00524  0.00597
 163.000  132.000  0.00286  0.00518  0.00592
 164.000  132.000  0.00286  0.00511  0.00586
 165.000  132.000  0.00286  0.00505  0.00580
 166.000  132.000  0.00286  0.00499  0.00575
 167.000  132.000  0.00286  0.00493  0.00569
 168.000  132.000  0.00285  0.00486  0.00564
 169.000  132.000  0.00285  0.00480  0.00559
 170.000  132.000  0.00285  0.00475  0.00553
 171.000  132.000  0.00284  0.00469  0.00548
 172.000  132.000  0.00284  0.00463  0.00543
 173.000  132.000  0.00283  0.00457  0.00538
 174.000  132.000  0.00282  0.00451  0.00533
 175.000  132.000  0.00282  0.00446  0.00527
 176.000  132.000  0.00281  0.00440  0.00522
 177.000  132.000  0.00281  0.00435  0.00517
 178.000  132.000  0.00280  0.00429  0.00513
 179.000  132.000  0.00279  0.00424  0.00508
 180.000  132.000  0.00278  0.00419  0.00503
 181.000  132.000  0.00277  0.00414  0.00498
 182.000  132.000  0.00277  0.00408  0.00493
 183.000  132.000  0.00276  0.00403  0.00489
 184.000  132.000  0.00275  0.00398  0.00484
 185.000  132.000  0.00274  0.00393  0.00479
 186.000  132.000  0.00273  0.00388  0.00475
 187.000  132.000  0.00272  0.00384  0.00470
 188.000  132.000  0.00271  0.00379  0.00466
 189.000  132.000  0.00270  0.00374  0.00461
 190.000  132.000  0.00269  0.00370  0.00457
 191.000  132.000  0.00268  0.00365  0.00453
 192.000  132.000  0.00267  0.00360  0.00448
 193.000  132.000  0.00266  0.00356  0.00444
 194.000  132.000  0.00265  0.00352  0.00440
 195.000  132.000  0.00264  0.00347  0.00436
 196.000  132.000  0.00262  0.00343  0.00432
 197.000  132.000  0.00261  0.00339  0.00428
 198.000  132.000  0.00260  0.00334  0.00424
 199.000  132.000  0.00259  0.00330  0.00420
 200.000  132.000  0.00258  0.00326  0.00416
   0.000  133.000 -0.01380  0.00000  0.01380
   1.000  133.000 -0.01380  0.00031  0.01380
   2.000  133.000 -0.01379  0.00062  0.01380
   3.000  133.000 -0.01377  0.00093  0.01380
   4.000  133.000 -0.01375  0.00124  0.01380
   5.000  133.000 -0.01372  0.00155  0.01380
   6.000  133.000 -0.01368  0.00185  0.01380
   7.000  133.000 -0.01363  0.00216  0.01380
   8.000  133.000 -0.01358  0.00246  0.01380
   9.000  133.000 -0.01352  0.00276  0.01380
  10.000  133.000 -0.01346  0.00306  0.01380
  11.000  133.000 -0.01339  0.00336  0.01380
  12.000  133.000 -0.01331  0.00365  0.01380
  13.000  133.000 -0.01323  0.00394  0.01380
  14.000  133.000 -0.01314  0.00423  0.01380
  15.000  133.000 -0.01304  0.00451  0.01380
  16.000  133.000 -0.01294  0.00479  0.01380
  17.000  133.000 -0.01283  0.00507  0.01380
  18.000  133.000 -0.01272  0.00534  0.01379
  19.000  133.000 -0.01260  0.00561  0.01379
  20.000  133.000 -0.01247  0.00588  0.01379
  21.000  133.000 -0.01234  0.00614  0.01378
  22.000  133.000 -0.01221  0.00639  0.01378
  23.000  133.000 -0.01207  0.00664  0.01377
  24.000  133.000 -0.01192  0.00689  0.01377
  25.000  133.000 -0.01178  0.00712  0.01376
  26.000  133.000 -0.01162  0.00736  0.01376
  27.000  133.000 -0.01147  0.00759  0.01375
  28.000  133.000 -0.01130  0.00781  0.01374
  29.000  133.000 -0.01114  0.00803  0.01373
  30.000  133.000 -0.01097  0.00824  0.01372
  31.000  133.000 -0.01080  0.00845  0.01371
  32.000  133.000 -0.01062  0.00865  0.01370
  33.000  133.000 -0.01045  0.00884  0.01368
  34.000  133.000 -0.01026  0.00903  0.01367
  35.000  133.000 -0.01008  0.00921  0.01365
  36.000  133.000 -0.00989  0.00939  0.01364
  37.000  133.000 -0.00971  0.00956  0.01362
  38.000  133.000 -0.00952  0.00972  0.01360
  39.000  133.000 -0.00932  0.00988  0.01358
  40.000  133.000 -0.00913  0.01003  0.01356
  41.000  133.000 -0.00894  0.01017  0.01354
  42.000  133.000 -0.00874  0.01031  0.01351
  43.000  133.000 -0.00854  0.01044  0.01349
  44.000  133.000 -0.00834  0.01057  0.01346
  45.000  133.000 -0.00814  0.01069  0.01344
  46.000  133.000 -0.00794  0.01080  0.01341
  47.000  133.000 -0.00774  0.01091  0.01338
  48.000  133.000 -0.00754  0.01101  0.01334
  49.000  133.000 -0.00734  0.01110  0.01331
  50.000  133.000 -0.00714  0.01119  0.01328
  51.000  133.000 -0.00694  0.01128  0.01324
  52.000  133.000 -0.00674  0.01135  0.01320
  53.000  133.000 -0.00654  0.01142  0.01317
  54.000  133.000 -0.00634  0.01149  0.01313
  55.000  133.000 -0.00615  0.01155  0.01308
  56.000  133.000 -0.00595  0.01161  0.01304
  57.000  133.000 -0.00575  0.01165  0.01300
  58.000  133.000 -0.00556  0.01170  0.01295
  59.000  133.000 -0.00537  0.01174  0.01291
  60.000  133.000 -0.00518  0.01177  0.01286
  61.000  133.000 -0.00499  0.01180  0.01281
  62.000  133.000 -0.00480  0.01182  0.01276
  63.000  133.000 -0.00461  0.01184  0.01271
  64.000  133.000 -0.00443  0.01186  0.01266
  65.000  133.000 -0.00424  0.01187  0.01260
  66.000  133.000 -0.00406  0.01187  0.01255
  67.000  133.000 -0.00388  0.01187  0.01249
  68.000  133.000 -0.00371  0.01187  0.01243
  69.000  133.000 -0.00353  0.01186  0.01238
  70.000  133.000 -0.00336  0.01185  0.01232
  71.000  133.000 -0.00319  0.01183  0.01226
  72.000  133.000 -0.00302  0.01181  0.01219
  73.000  133.000 -0.00286  0.01179  0.01213
  74.000  133.000 -0.00270  0.01176  0.01207
  75.000  133.000 -0.00254  0.01173  0.01200
  76.000  133.000 -0.00238  0.01170  0.01194
  77.000  133.000 -0.00223  0.01166  0.01187
  78.000  133.000 -0.00207  0.01162  0.01181
  79.000  133.000 -0.00192  0.01158  0.01174
  80.000  133.000 -0.00178  0.01153  0.01167
  81.000  133.000 -0.00163  0.01149  0.01160
  82.000  133.000 -0.00149  0.01144  0.01153
  83.000  133.000 -0.00135  0.01138  0.01146
  84.000  133.000 -0.00122  0.01133  0.01139
  85.000  133.000 -0.00109  0.01127  0.01132
  86.000  133.000 -0.00096  0.01121  0.01125
  87.000  133.000 -0.00083  0.01114  0.01118
  88.000  133.000 -0.00070  0.01108  0.01110
  89.000  133.000 -0.00058  0.01101  0.01103
  90.000  133.000 -0.00046  0.01095  0.01096
  91.000  133.000 -0.00035  0.01088  0.01088
  92.000  133.000 -0.00023  0.01080  0.01081
  93.000  133.000 -0.00012  0.01073  0.01073
  94.000  133.000 -0.00001  0.01066  0.01066
  95.000  133.000  0.00009  0.01058  0.01058
  96.000  133.000  0.00020  0.01050  0.01050
  97.000  133.000  0.00030  0.01042  0.01043
  98.000  133.000  0.00040  0.01034  0.01035
  99.000  133.000  0.00049  0.01026  0.01028
 100.000  133.000  0.00058  0.01018  0.01020
 101.000  133.000  0.00067  0.01010  0.01012
 102.000  133.000  0.00076  0.01002  0.01005
 103.000  133.000  0.00085  0.00993  0.00997
 104.000  133.000  0.00093  0.00985  0.00989
 105.000  133.000  0.00101  0.00976  0.00982
 106.000  133.000  0.00109  0.00968  0.00974
 107.000  133.000  0.00117  0.00959  0.00966
 108.000  133.000  0.00124  0.00950  0.00959
 109.000  133.000  0.00131  0.00942  0.00951
 110.000  133.000  0.00138  0.00933  0.00943
 111.000  133.000  0.00145  0.00924  0.00936
 112.000  133.000  0.00151  0.00916  0.00928
 113.000  133.000  0.00157  0.00907  0.00920
 114.000  133.000  0.00164  0.00898  0.00913
 115.000  133.000  0.00169  0.00889  0.00905
 116.000  133.000  0.00175  0.00880  0.00898
 117.000  133.000  0.00181  0.00872  0.00890
 118.000  133.000  0.00186  0.00863  0.00883
 119.000  133.000  0.00191  0.00854  0.00875
 120.000  133.000  0.00196  0.00845  0.00868
 121.000  133.000  0.00201  0.00836  0.00860
 122.000  133.000  0.00205  0.00828  0.00853
 123.000  133.000  0.00210  0.00819  0.00845
 124.000  133.000  0.00214  0.00810  0.00838
 125.000  133.000  0.00218  0.00802  0.00831
 126.000  133.000  0.00222  0.00793  0.00823
 127.000  133.000  0.00225  0.00784  0.00816
 128.000  133.000  0.00229  0.00776  0.00809
 129.000  133.000  0.00232  0.00767  0.00802
 130.000  133.000  0.00236  0.00759  0.00795
 131.000  133.000  0.00239  0.00751  0.00788
 132.000  133.000  0.00242  0.00742  0.00781
 133.000  133.000  0.00244  0.00734  0.00774
 134.000  133.000  0.00247  0.00726  0.00767
 135.000  133.000  0.00250  0.00717  0.00760
 136.000  133.000  0.00252  0.00709  0.00753
 137.000  133.000  0.00254  0.00701  0.00746
 138.000  133.000  0.00257  0.00693  0.00739
 139.000  133.000  0.00259  0.00685  0.00732
